,Id,semaforo_15m
12216,LC-2020-0163978,True
12217,LC-2020-0163995,True
12218,LC-2020-0164158,True
12219,LC-2020-0164346,False
12220,LC-2020-0164496,False
12221,LC-2020-0164611,True
12222,LC-2020-0164690,True
12223,LC-2020-0164839,False
12224,LC-2020-0165015,True
12225,LC-2020-0165043,True
12226,LC-2020-0165154,False
12227,LC-2020-0165225,True
12228,LC-2020-0165288,False
12229,LC-2020-0165381,False
12230,LC-2020-0165425,True
12231,LC-2020-0165512,True
12232,LC-2020-0165513,False
12233,LC-2020-0165605,True
12234,LC-2020-0165618,False
12235,LC-2020-0165693,True
12236,LC-2020-0165783,False
12237,LC-2020-0165953,False
12238,LC-2020-0166050,False
12239,LC-2020-0166055,False
12240,LC-2020-0166098,False
12241,LC-2020-0166100,False
12242,LC-2020-0166287,False
12243,LC-2020-0166467,True
12244,LC-2020-0166509,True
12245,LC-2020-0166766,True
12246,LC-2020-0166945,False
12247,LC-2020-0166953,False
12248,LC-2020-0166972,True
12249,LC-2020-0167227,True
12250,LC-2020-0167689,True
12251,LC-2020-0167829,False
12252,LC-2020-0168048,True
12253,LC-2020-0168365,False
12254,LC-2020-0168500,False
12255,LC-2020-0168519,False
12256,LC-2020-0168555,False
12257,LC-2020-0168559,True
12258,LC-2020-0168737,True
12259,LC-2020-0168756,True
12260,LC-2020-0168892,True
12261,LC-2020-0168895,False
12262,LC-2020-0168974,False
12263,LC-2020-0169137,True
12264,LC-2020-0169307,True
12265,LC-2020-0169354,True
12266,LC-2020-0169449,False
12267,LC-2020-0169476,True
12268,LC-2020-0169497,True
12269,LC-2020-0169584,False
12270,LC-2020-0170013,True
12271,LC-2020-0170161,False
12272,LC-2020-0170246,True
12273,LC-2020-0170251,False
12274,LC-2020-0170294,False
12275,LC-2020-0170344,True
12276,LC-2020-0170356,False
12277,LC-2020-0170464,True
12278,LC-2020-0170509,False
12279,LC-2020-0170518,True
12280,LC-2020-0170569,False
12281,LC-2020-0170637,False
12282,LC-2020-0170699,True
12283,LC-2020-0170773,False
12284,LC-2020-0170869,False
12285,LC-2020-0171025,True
12286,LC-2020-0171033,True
12287,LC-2020-0171047,True
12288,LC-2020-0171213,True
12289,LC-2020-0171614,False
12290,LC-2020-0171697,False
12291,LC-2020-0171748,False
12292,LC-2020-0172036,False
12293,LC-2020-0172104,True
12294,LC-2020-0172129,False
12295,LC-2020-0172144,False
12296,LC-2020-0172440,False
12297,LC-2020-0172442,False
12298,LC-2020-0172515,True
12299,LC-2020-0172734,True
12300,LC-2020-0172899,True
12301,LC-2020-0172937,False
12302,LC-2020-0172965,True
12303,LC-2020-0173200,True
12304,LC-2020-0173530,False
12305,LC-2020-0173611,True
12306,LC-2020-0173631,False
12307,LC-2020-0173928,False
12308,LC-2020-0174028,False
12309,LC-2020-0174113,True
12310,LC-2020-0174143,False
12311,LC-2020-0174469,False
12312,LC-2020-0174675,False
12313,LC-2020-0174949,False
12314,LC-2020-0175527,True
12315,LC-2020-0175754,False
12316,LC-2020-0176371,True
12317,LC-2020-0176572,False
12318,LC-2020-0177235,False
12319,LC-2020-0177589,False
12320,LC-2020-0177719,True
12321,LC-2020-0178036,False
12322,LC-2020-0178255,False
12323,LC-2020-0179363,True
12324,LC-2020-0179532,False
12325,LC-2020-0180513,True
12326,LC-2020-0180855,True
12327,LC-2020-0181116,True
12328,LC-2020-0182115,True
12329,LC-2020-0182141,False
12330,LC-2020-0183124,True
12331,LC-2020-0183611,False
12332,LC-2020-0183801,False
12333,LC-2020-0183986,True
12334,LC-2020-0184074,True
12335,LC-2020-0184161,True
12336,LC-2020-0184745,False
12337,LC-2020-0185173,False
12338,LC-2020-0185424,False
12339,LC-2020-0185739,False
12340,LC-2020-0186301,True
12341,LC-2020-0186599,True
12342,LC-2020-0186675,False
12343,LC-2020-0186881,False
12344,LC-2020-0186997,False
12345,LC-2020-0187268,True
12346,LC-2020-0187694,True
12347,LC-2020-0187815,False
12348,LC-2020-0187883,True
12349,LC-2020-0187893,True
12350,LC-2020-0188149,True
12351,LC-2020-0188608,False
12352,LC-2020-0188845,False
12353,LC-2020-0189137,True
12354,LC-2020-0189317,True
12355,LC-2020-0189392,False
12356,LC-2020-0189696,True
12357,LC-2020-0190453,True
12358,LC-2020-0190503,True
12359,LC-2020-0190537,False
12360,LC-2020-0190548,False
12361,LC-2020-0190553,False
12362,LC-2020-0190614,True
12363,LC-2020-0190766,False
12364,LC-2020-0191154,False
12365,LC-2020-0191382,False
12366,LC-2020-0191482,False
12367,LC-2020-0191489,False
12368,LC-2020-0191595,True
12369,LC-2020-0192056,False
12370,LC-2020-0192670,False
12371,LC-2020-0192676,True
12372,LC-2020-0192686,True
12373,LC-2020-0192965,True
12374,LC-2020-0193080,False
12375,LC-2020-0193291,False
12376,LC-2020-0193352,False
12377,LC-2020-0194014,False
12378,LC-2020-0194059,False
12379,LC-2020-0194543,False
12380,LC-2020-0194561,True
12381,LC-2020-0194682,True
12382,LC-2020-0195222,True
12383,LC-2020-0195325,True
12384,LC-2020-0195518,False
12385,LC-2020-0195547,False
12386,LC-2020-0195663,False
12387,LC-2020-0195719,True
12388,LC-2020-0195843,True
12389,LC-2020-0195848,True
12390,LC-2020-0196016,False
12391,LC-2020-0196056,True
12392,LC-2020-0196112,False
12393,LC-2020-0196757,False
12394,LC-2020-0196827,True
12395,LC-2020-0196888,True
12396,LC-2020-0196907,False
12397,LC-2020-0196967,False
12398,LC-2020-0197343,True
12399,LC-2020-0197593,True
12400,LC-2020-0197795,True
12401,LC-2020-0197870,False
12402,LC-2020-0197953,True
12403,LC-2020-0198263,True
12404,LC-2020-0198297,False
12405,LC-2020-0198323,False
12406,LC-2020-0198410,False
12407,LC-2020-0198548,False
12408,LC-2020-0198592,True
12409,LC-2020-0198862,False
12410,LC-2020-0199069,False
12411,LC-2020-0199318,True
12412,LC-2020-0199343,True
12413,LC-2020-0199459,False
12414,LC-2020-0199493,False
12415,LC-2020-0199825,False
12416,LC-2020-0200166,True
12417,LC-2020-0200308,False
12418,LC-2020-0200939,False
12419,LC-2020-0201179,True
12420,LC-2020-0201420,True
12421,LC-2020-0201661,False
12422,LC-2020-0201693,False
12423,LC-2020-0201713,True
12424,LC-2020-0201874,False
12425,LC-2020-0201925,False
12426,LC-2020-0202141,True
12427,LC-2020-0202209,False
12428,LC-2020-0202829,False
12429,LC-2020-0203240,False
12430,LC-2020-0203443,False
12431,LC-2020-0203570,True
12432,LC-2020-0203599,True
12433,LC-2020-0203780,False
12434,LC-2020-0204105,False
12435,LC-2020-0204368,False
12436,LC-2020-0204408,True
12437,LC-2020-0204476,True
12438,LC-2020-0204607,True
12439,LC-2020-0204899,False
12440,LC-2020-0205163,False
12441,LC-2020-0205301,True
12442,LC-2020-0206033,False
12443,LC-2020-0206208,True
12444,LC-2020-0206224,True
12445,LC-2020-0206274,True
12446,LC-2020-0206297,False
12447,LC-2020-0206677,True
12448,LC-2020-0206841,False
12449,LC-2020-0207077,False
12450,LC-2020-0207083,True
12451,LC-2020-0207156,False
12452,LC-2020-0207183,False
12453,LC-2020-0207190,True
12454,LC-2020-0207574,True
12455,LC-2020-0207810,False
12456,LC-2020-0207881,False
12457,LC-2020-0208040,True
12458,LC-2020-0208338,False
12459,LC-2020-0208494,False
12460,LC-2020-0208534,False
12461,LC-2020-0208623,True
12462,LC-2020-0208703,False
12463,LC-2020-0208757,True
12464,LC-2020-0208758,True
12465,LC-2020-0209872,False
12466,LC-2020-0209909,True
12467,LC-2020-0210000,False
12468,LC-2020-0210201,True
12469,LC-2020-0210364,False
12470,LC-2020-0211580,True
12471,LC-2020-0213645,False
12472,LC-2020-0214317,False
12473,LC-2020-0216070,True
12474,LC-2020-0217411,False
12475,LC-2020-0217955,False
12476,LC-2020-0218611,False
12477,LC-2020-0218937,True
12478,LC-2020-0218979,True
12479,LC-2020-0219111,True
12480,LC-2020-0219367,True
12481,LC-2020-0219405,True
12482,LC-2020-0220258,True
12483,LC-2020-0220484,False
12484,LC-2020-0220657,False
12485,LC-2020-0220897,False
12486,LC-2020-0221072,False
12487,LC-2020-0221087,False
12488,LC-2020-0221120,False
12489,LC-2020-0221247,False
12490,LC-2020-0221306,False
12491,LC-2020-0221352,True
12492,LC-2020-0221366,True
12493,LC-2020-0221392,False
12494,LC-2020-0221448,True
12495,LC-2020-0221454,True
12496,LC-2020-0221461,False
12497,LC-2020-0221534,True
12498,LC-2020-0221651,False
12499,LC-2020-0222035,False
12500,LC-2020-0222289,False
12501,LC-2020-0222467,False
12502,LC-2020-0222471,False
12503,LC-2020-0222740,False
12504,LC-2020-0222794,True
12505,LC-2020-0223589,False
12506,LC-2020-0223602,False
12507,LC-2020-0223650,False
12508,LC-2020-0223733,False
12509,LC-2020-0223831,False
12510,LC-2020-0223883,True
12511,LC-2020-0223893,False
12512,LC-2020-0224373,False
12513,LC-2020-0224429,False
12514,LC-2020-0224453,False
12515,LC-2020-0224652,False
12516,LC-2020-0224660,False
12517,LC-2020-0225160,False
12518,LC-2020-0225166,True
12519,LC-2020-0225232,False
12520,LC-2020-0225396,False
12521,LC-2020-0225399,True
12522,LC-2020-0225594,False
12523,LC-2020-0225719,True
12524,LC-2020-0225882,False
12525,LC-2020-0225937,False
12526,LC-2020-0225951,True
12527,LC-2020-0226103,False
12528,LC-2020-0226131,False
12529,LC-2020-0226168,False
12530,LC-2020-0226399,True
12531,LC-2020-0226416,True
12532,LC-2020-0226581,False
12533,LC-2020-0226584,False
12534,LC-2020-0226640,True
12535,LC-2020-0227004,False
12536,LC-2020-0227216,True
12537,LC-2020-0227406,False
12538,LC-2020-0227455,True
12539,LC-2020-0227464,False
12540,LC-2020-0227585,True
12541,LC-2020-0227857,False
12542,LC-2020-0227918,False
12543,LC-2020-0228059,False
12544,LC-2020-0228631,False
12545,LC-2020-0228704,False
12546,LC-2020-0228810,False
12547,LC-2020-0228885,False
12548,LC-2020-0228901,True
12549,LC-2020-0229065,False
12550,LC-2020-0229229,False
12551,LC-2020-0229256,True
12552,LC-2020-0229281,False
12553,LC-2020-0229352,False
12554,LC-2020-0229531,True
12555,LC-2020-0229882,True
12556,LC-2020-0230210,True
12557,LC-2020-0230352,True
12558,LC-2020-0230370,True
12559,LC-2020-0230394,True
12560,LC-2020-0230415,True
12561,LC-2020-0230568,False
12562,LC-2020-0230580,True
12563,LC-2020-0230686,True
12564,LC-2020-0230727,False
12565,LC-2020-0232174,False
12566,LC-2020-0232613,True
12567,LC-2020-0232615,False
12568,LC-2020-0232660,False
12569,LC-2020-0232791,True
12570,LC-2020-0232799,True
12571,LC-2020-0232887,False
12572,LC-2020-0233169,True
12573,LC-2020-0233223,False
12574,LC-2020-0233280,False
12575,LC-2020-0233352,False
12576,LC-2020-0233488,False
12577,LC-2020-0233493,False
12578,LC-2020-0233494,False
12579,LC-2020-0233569,False
12580,LC-2020-0233617,True
12581,LC-2020-0233696,False
12582,LC-2020-0233917,True
12583,LC-2020-0234222,False
12584,LC-2020-0234249,True
12585,LC-2020-0234897,True
12586,LC-2020-0235152,False
12587,LC-2020-0235195,False
12588,LC-2020-0235199,False
12589,LC-2020-0235285,True
12590,LC-2020-0235319,False
12591,LC-2020-0235391,False
12592,LC-2020-0235434,True
12593,LC-2020-0235500,True
12594,LC-2020-0235919,False
12595,LC-2020-0235950,False
12596,LC-2020-0236014,False
12597,LC-2020-0236267,True
12598,LC-2020-0236471,True
12599,LC-2020-0236618,False
12600,LC-2020-0236823,False
12601,LC-2020-0236914,False
12602,LC-2020-0237165,False
12603,LC-2020-0237320,False
12604,LC-2020-0237536,False
12605,LC-2020-0237625,False
12606,LC-2020-0237636,False
12607,LC-2020-0237637,True
12608,LC-2020-0237868,True
12609,LC-2020-0238309,True
12610,LC-2020-0238377,True
12611,LC-2020-0238443,False
12612,LC-2020-0238640,True
12613,LC-2020-0238697,True
12614,LC-2020-0238975,False
12615,LC-2020-0239324,True
12616,LC-2020-0239687,True
12617,LC-2020-0240080,True
12618,LC-2020-0240083,False
12619,LC-2020-0240190,False
12620,LC-2020-0240474,False
12621,LC-2020-0240488,True
12622,LC-2020-0240501,False
12623,LC-2020-0240530,True
12624,LC-2020-0240564,False
12625,LC-2020-0240580,False
12626,LC-2020-0240976,True
12627,LC-2020-0241580,False
12628,LC-2020-0241735,False
12629,LC-2020-0241802,True
12630,LC-2020-0241826,True
12631,LC-2020-0241929,True
12632,LC-2020-0241945,False
12633,LC-2020-0242044,False
12634,LC-2020-0242122,True
12635,LC-2020-0242250,False
12636,LC-2020-0242335,True
12637,LC-2020-0242350,True
12638,LC-2020-0242457,True
12639,LC-2020-0242504,False
12640,LC-2020-0242551,False
12641,LC-2020-0243054,True
12642,LC-2020-0243425,False
12643,LC-2020-0243509,True
12644,LC-2020-0243539,False
12645,LC-2020-0243885,True
12646,LC-2020-0244090,True
12647,LC-2020-0244162,False
12648,LC-2020-0244335,False
12649,LC-2020-0244535,True
12650,LC-2020-0244827,True
12651,LC-2020-0245091,False
12652,LC-2020-0245108,False
12653,LC-2020-0245209,False
12654,LC-2020-0245392,False
12655,LC-2020-0245414,False
12656,LC-2020-0245605,True
12657,LC-2020-0245634,False
12658,LC-2020-0245643,False
12659,LC-2020-0245886,True
12660,LC-2020-0245942,False
12661,LC-2020-0246326,True
12662,LC-2020-0247215,False
12663,LC-2020-0247226,True
12664,LC-2020-0247636,False
12665,LC-2020-0247847,False
12666,LC-2020-0247975,True
12667,LC-2020-0248045,True
12668,LC-2020-0248050,False
12669,LC-2020-0248051,False
12670,LC-2020-0248258,True
12671,LC-2020-0248427,True
12672,LC-2020-0248457,False
12673,LC-2020-0248621,False
12674,LC-2020-0248641,True
12675,LC-2020-0248770,False
12676,LC-2020-0249500,True
12677,LC-2020-0249660,False
12678,LC-2020-0249725,True
12679,LC-2020-0249730,True
12680,LC-2020-0249873,False
12681,LC-2020-0250547,False
12682,LC-2020-0250823,False
12683,LC-2020-0251135,False
12684,LC-2020-0251181,True
12685,LC-2020-0251191,True
12686,LC-2020-0251952,False
12687,LC-2020-0252398,False
12688,LC-2020-0252399,False
12689,LC-2020-0252406,False
12690,LC-2020-0252987,True
12691,LC-2020-0253007,False
12692,LC-2020-0253095,True
12693,LC-2020-0253175,True
12694,LC-2020-0253316,True
12695,LC-2020-0254165,True
12696,LC-2020-0254211,True
12697,LC-2020-0254227,False
12698,LC-2020-0254234,False
12699,LC-2020-0254509,True
12700,LC-2020-0254644,False
12701,LC-2020-0254665,False
12702,LC-2020-0254775,False
12703,LC-2020-0254933,False
12704,LC-2020-0254979,True
12705,LC-2020-0254982,False
12706,LC-2020-0255036,False
12707,LC-2020-0255345,True
12708,LC-2020-0255564,False
12709,LC-2020-0255605,False
12710,LC-2020-0255738,True
12711,LC-2020-0255754,False
12712,LC-2020-0255862,False
12713,LC-2020-0256251,True
12714,LC-2020-0256284,False
12715,LC-2020-0256353,False
12716,LC-2020-0256407,False
12717,LC-2020-0256548,False
12718,LC-2020-0256685,False
12719,LC-2020-0257974,False
12720,LC-2020-0258499,True
12721,LC-2020-0258509,True
12722,LC-2020-0258713,True
12723,LC-2020-0258985,True
12724,LC-2020-0258997,True
12725,LC-2020-0259310,True
12726,LC-2020-0259403,True
12727,LC-2020-0259492,True
12728,LC-2020-0259518,True
12729,LC-2020-0259860,False
12730,LC-2020-0259900,False
12731,LC-2020-0260250,True
12732,LC-2020-0261772,True
12733,LC-2020-0261889,True
12734,LC-2020-0261903,True
12735,LC-2020-0261921,True
12736,LC-2020-0261922,True
12737,LC-2020-0261988,False
12738,LC-2020-0262162,False
12739,LC-2020-0262351,False
12740,LC-2020-0262663,False
12741,LC-2020-0262676,True
12742,LC-2020-0262695,False
12743,LC-2020-0262771,False
12744,LC-2020-0262800,True
12745,LC-2020-0262869,True
12746,LC-2020-0263007,True
12747,LC-2020-0263064,True
12748,LC-2020-0263139,False
12749,LC-2020-0263141,True
12750,LC-2020-0263355,True
12751,LC-2020-0263429,True
12752,LC-2020-0265814,False
12753,LC-2020-0266033,True
12754,LC-2020-0266037,True
12755,LC-2020-0266297,True
12756,LC-2020-0266558,False
12757,LC-2020-0266594,False
12758,LC-2020-0266599,True
12759,LC-2020-0266664,False
12760,LC-2020-0268055,True
12761,LC-2020-0268107,False
12762,LC-2020-0268292,True
12763,LC-2020-0268401,True
12764,LC-2020-0268530,True
12765,LC-2020-0268578,False
12766,LC-2020-0268596,True
12767,LC-2020-0268904,False
12768,LC-2020-0268943,False
12769,LC-2020-0269200,True
12770,LC-2020-0270295,True
12771,LC-2020-0271448,False
12772,LC-2020-0271505,False
12773,LC-2020-0271536,True
12774,LC-2020-0272050,False
12775,LC-2020-0272239,True
12776,LC-2020-0272362,False
12777,LC-2020-0272478,True
12778,LC-2020-0272555,False
12779,LC-2020-0272608,False
12780,LC-2020-0272614,False
12781,LC-2020-0272634,False
12782,LC-2020-0272720,False
12783,LC-2020-0273183,True
12784,LC-2020-0273446,False
12785,LC-2020-0273465,True
12786,LC-2020-0273566,False
12787,LC-2020-0273694,False
12788,LC-2020-0273732,True
12789,LC-2020-0274946,True
12790,LC-2020-0275080,False
12791,LC-2020-0275108,False
12792,LC-2020-0275395,True
12793,LC-2020-0275516,False
12794,LC-2020-0275639,False
12795,LC-2020-0276010,True
12796,LC-2020-0277209,False
12797,LC-2020-0277290,False
12798,LC-2020-0277532,True
12799,LC-2020-0277852,False
12800,LC-2020-0277873,False
12801,LC-2020-0277898,True
12802,LC-2020-0277937,False
12803,LC-2020-0278034,False
12804,LC-2020-0282407,True
12805,LC-2020-0282665,False
12806,LC-2020-0282854,True
12807,LC-2020-0283016,False
12808,LC-2020-0283070,False
12809,LC-2020-0283124,False
12810,LC-2020-0283234,False
12811,LC-2020-0283305,False
12812,LC-2020-0283343,True
12813,LC-2020-0283367,False
12814,LC-2020-0283476,False
12815,LC-2020-0284504,True
12816,LC-2020-0284510,True
12817,LC-2020-0284543,True
12818,LC-2020-0284783,False
12819,LC-2020-0284832,True
12820,LC-2020-0284850,True
12821,LC-2020-0284852,True
12822,LC-2020-0284926,False
12823,LC-2020-0285023,False
12824,LC-2020-0285189,True
12825,LC-2020-0285207,False
12826,LC-2020-0285487,False
12827,LC-2020-0285619,False
12828,LC-2020-0285892,False
12829,LC-2020-0285895,True
12830,LC-2020-0287291,True
12831,LC-2020-0287417,False
12832,LC-2020-0287602,True
12833,LC-2020-0287746,False
12834,LC-2020-0287990,False
12835,LC-2020-0288066,True
12836,LC-2020-0288153,True
12837,LC-2020-0288181,True
12838,LC-2020-0289243,True
12839,LC-2020-0289368,True
12840,LC-2020-0289748,True
12841,LC-2020-0289795,False
12842,LC-2020-0289934,False
12843,LC-2020-0290178,True
12844,LC-2020-0290198,False
12845,LC-2020-0290888,True
12846,LC-2020-0290997,True
12847,LC-2020-0291041,True
12848,LC-2020-0291125,False
12849,LC-2020-0291320,True
12850,LC-2020-0291327,False
12851,LC-2020-0291398,True
12852,LC-2020-0291477,False
12853,LC-2020-0291494,False
12854,LC-2020-0291575,False
12855,LC-2020-0294532,False
12856,LC-2020-0294689,False
12857,LC-2020-0294767,False
12858,LC-2020-0294911,True
12859,LC-2020-0294934,False
12860,LC-2020-0294999,False
12861,LC-2020-0295044,True
12862,LC-2020-0295115,True
12863,LC-2020-0295201,False
12864,LC-2020-0295215,False
12865,LC-2020-0295241,True
12866,LC-2020-0295321,False
12867,LC-2020-0295349,True
12868,LC-2020-0295383,False
12869,LC-2020-0296019,False
12870,LC-2020-0296224,True
12871,LC-2020-0296409,False
12872,LC-2020-0296806,True
12873,LC-2020-0297117,True
12874,LC-2020-0297133,False
12875,LC-2020-0297153,False
12876,LC-2020-0297309,False
12877,LC-2020-0297330,False
12878,LC-2020-0297555,False
12879,LC-2020-0298671,True
12880,LC-2020-0298807,True
12881,LC-2020-0299211,False
12882,LC-2020-0299278,True
12883,LC-2020-0301290,True
12884,LC-2020-0303490,False
12885,LC-2020-0303607,False
12886,LC-2020-0303862,True
12887,LC-2020-0303887,True
12888,LC-2020-0305922,False
12889,LC-2020-0309971,False
12890,LC-2020-0310007,False
12891,LC-2020-0310411,True
12892,LC-2020-0310526,True
12893,LC-2020-0310681,True
12894,LC-2020-0310717,False
12895,LC-2020-0311032,False
12896,LC-2020-0312020,True
12897,LC-2020-0312268,False
12898,LC-2020-0312778,True
12899,LC-2020-0312796,True
12900,LC-2020-0312865,True
12901,LC-2020-0312885,True
12902,LC-2020-0313081,True
12903,LC-2020-0313114,False
12904,LC-2020-0313181,False
12905,LC-2020-0313301,True
12906,LC-2020-0313347,False
12907,LC-2020-0313350,False
12908,LC-2020-0314539,False
12909,LC-2020-0314605,False
12910,LC-2020-0314609,False
12911,LC-2020-0314798,True
12912,LC-2020-0314912,False
12913,LC-2020-0315184,False
12914,LC-2020-0315227,True
12915,LC-2020-0315376,False
